"sensorId","type","value","createdAt"
"281C479497130366","TEMPERATURE",6.71,"2023-12-22 01:08:38.375+00"
"2827A25704E13CF1","TEMPERATURE",10.1,"2023-12-22 01:08:38.396+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.075,"2023-10-29 05:11:00.466+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-3,"2023-11-25 09:56:06.765+00"
"28145D9497130306","TEMPERATURE",1.59,"2023-12-05 12:25:27.221+00"
"284E145704E13C77","TEMPERATURE",16.02,"2023-12-05 12:25:27.262+00"
"28145D9497130306","TEMPERATURE",3.52,"2023-12-10 20:45:06.409+00"
"284E145704E13C77","TEMPERATURE",19.02,"2023-12-10 20:45:06.439+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.127,"2023-10-05 07:21:39.902+00"
"28981994970403E5","AMBIENT_TEMPERATURE",4,"2023-10-09 11:05:49.107+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.164,"2023-10-13 20:56:58.444+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14,"2023-10-29 05:11:00.472+00"
"28FA8643D4E13CB7","TEMPERATURE",3.84,"2023-12-05 12:25:27.258+00"
"281C479497130366","TEMPERATURE",16.21,"2023-12-10 20:45:06.416+00"
"28AB1594970203DA","TEMPERATURE",13.73,"2023-12-10 20:45:06.437+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14,"2023-10-05 07:21:39.908+00"
"28981994970403E5","AMBIENT_TEMPERATURE",26,"2023-10-13 20:56:58.458+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-11-19 10:34:23.382+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.164,"2023-11-12 20:42:27.381+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-11-30 12:10:48.995+00"
"28981994970403E5","AMBIENT_TEMPERATURE",15,"2023-11-12 20:42:27.387+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-5,"2023-11-19 10:34:23.397+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2,"2023-11-30 12:10:49.011+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.072,"2023-10-29 05:42:14.946+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14,"2023-10-29 05:42:14.963+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.069,"2023-10-29 06:13:25.629+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.117,"2023-12-22 01:39:46.938+00"
"28145D9497130306","TEMPERATURE",5.02,"2023-12-22 01:39:46.964+00"
"28711594970203D1","TEMPERATURE",9.29,"2023-12-22 01:39:46.996+00"
"2827A25704E13CF1","TEMPERATURE",9.6,"2023-12-22 01:39:47.005+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.159,"2023-10-19 00:34:34.452+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14,"2023-10-29 06:13:25.64+00"
"2868659497130359","TEMPERATURE",5.09,"2023-12-22 01:39:46.945+00"
"28981994970403E5","AMBIENT_TEMPERATURE",10,"2023-10-19 00:34:34.458+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.08,"2023-12-05 12:56:43.648+00"
"28711594970203D1","TEMPERATURE",5.79,"2023-12-05 12:56:43.711+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.107,"2023-12-10 21:16:15.712+00"
"288A099497020306","TEMPERATURE",7.59,"2023-12-10 21:16:15.756+00"
"28711594970203D1","TEMPERATURE",8.29,"2023-12-10 21:16:15.769+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2.5,"2023-12-22 01:39:46.956+00"
"28FA8643D4E13CB7","TEMPERATURE",6.84,"2023-12-22 01:39:46.985+00"
"28AB1594970203DA","TEMPERATURE",9.73,"2023-12-22 01:39:47.004+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.946,"2023-11-25 10:27:19.855+00"
"2868659497130359","TEMPERATURE",2.09,"2023-12-05 12:56:43.662+00"
"28AB1594970203DA","TEMPERATURE",9.73,"2023-12-05 12:56:43.712+00"
"2868659497130359","TEMPERATURE",5.09,"2023-12-10 21:16:15.718+00"
"28AB1594970203DA","TEMPERATURE",14.23,"2023-12-10 21:16:15.771+00"
"281C479497130366","TEMPERATURE",6.71,"2023-12-22 01:39:46.98+00"
"284E145704E13C77","TEMPERATURE",10.52,"2023-12-22 01:39:47+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.132,"2023-10-01 06:03:36.84+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-2.5,"2023-11-25 10:27:19.861+00"
"28981994970403E5","AMBIENT_TEMPERATURE",1,"2023-12-05 12:56:43.665+00"
"28FA8643D4E13CB7","TEMPERATURE",3.84,"2023-12-05 12:56:43.704+00"
"2827A25704E13CF1","TEMPERATURE",10.1,"2023-12-05 12:56:43.714+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2,"2023-12-10 21:16:15.748+00"
"2827A25704E13CF1","TEMPERATURE",13.1,"2023-12-10 21:16:15.772+00"
"288A099497020306","TEMPERATURE",5.09,"2023-12-22 01:39:46.982+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.903,"2023-09-27 17:33:28.092+00"
"28981994970403E5","AMBIENT_TEMPERATURE",12.5,"2023-10-01 06:03:36.846+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.069,"2023-10-29 06:44:40.279+00"
"28145D9497130306","TEMPERATURE",1.59,"2023-12-05 12:56:43.667+00"
"284E145704E13C77","TEMPERATURE",16.02,"2023-12-05 12:56:43.706+00"
"28145D9497130306","TEMPERATURE",3.52,"2023-12-10 21:16:15.751+00"
"28FA8643D4E13CB7","TEMPERATURE",5.34,"2023-12-10 21:16:15.757+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.164,"2023-10-13 21:28:05.952+00"
"28981994970403E5","AMBIENT_TEMPERATURE",13.5,"2023-10-29 06:44:40.295+00"
"281C479497130366","TEMPERATURE",13.21,"2023-12-05 12:56:43.687+00"
"281C479497130366","TEMPERATURE",16.21,"2023-12-10 21:16:15.755+00"
"284E145704E13C77","TEMPERATURE",19.02,"2023-12-10 21:16:15.768+00"
"28981994970403E5","AMBIENT_TEMPERATURE",29,"2023-09-27 17:33:28.094+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.107,"2023-11-19 11:05:32.992+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-10-09 11:37:00.994+00"
"28981994970403E5","AMBIENT_TEMPERATURE",26,"2023-10-13 21:28:05.967+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.161,"2023-11-12 21:13:28.921+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.107,"2023-11-30 12:41:53.125+00"
"28981994970403E5","AMBIENT_TEMPERATURE",13.5,"2023-11-12 21:13:28.927+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-5,"2023-11-19 11:05:33.007+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2.5,"2023-11-30 12:41:53.132+00"
"28981994970403E5","AMBIENT_TEMPERATURE",4,"2023-10-09 11:37:00.996+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.067,"2023-10-29 07:15:51.588+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.125,"2023-10-05 07:52:53.009+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14.5,"2023-10-05 07:52:53.016+00"
"28981994970403E5","AMBIENT_TEMPERATURE",13.5,"2023-10-29 07:15:51.594+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.067,"2023-10-29 07:47:04.265+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.112,"2023-12-22 02:10:55.019+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.151,"2023-10-19 01:05:44.129+00"
"28981994970403E5","AMBIENT_TEMPERATURE",13.5,"2023-10-29 07:47:04.271+00"
"2868659497130359","TEMPERATURE",5.09,"2023-12-22 02:10:55.033+00"
"288A099497020306","TEMPERATURE",4.59,"2023-12-22 02:10:55.063+00"
"28711594970203D1","TEMPERATURE",8.79,"2023-12-22 02:10:55.082+00"
"28981994970403E5","AMBIENT_TEMPERATURE",10,"2023-10-19 01:05:44.143+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.083,"2023-12-05 13:27:56.986+00"
"284E145704E13C77","TEMPERATURE",17.02,"2023-12-05 13:27:57.045+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-12-10 21:47:24.574+00"
"288A099497020306","TEMPERATURE",7.59,"2023-12-10 21:47:24.632+00"
"28981994970403E5","AMBIENT_TEMPERATURE",1.5,"2023-12-22 02:10:55.037+00"
"28FA8643D4E13CB7","TEMPERATURE",6.34,"2023-12-22 02:10:55.073+00"
"28AB1594970203DA","TEMPERATURE",9.23,"2023-12-22 02:10:55.091+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.946,"2023-11-25 10:58:24.611+00"
"2868659497130359","TEMPERATURE",2.09,"2023-12-05 13:27:56.992+00"
"28711594970203D1","TEMPERATURE",5.79,"2023-12-05 13:27:57.047+00"
"2868659497130359","TEMPERATURE",5.09,"2023-12-10 21:47:24.58+00"
"28FA8643D4E13CB7","TEMPERATURE",4.84,"2023-12-10 21:47:24.634+00"
"28145D9497130306","TEMPERATURE",4.52,"2023-12-22 02:10:55.038+00"
"284E145704E13C77","TEMPERATURE",10.02,"2023-12-22 02:10:55.076+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.127,"2023-10-01 06:34:49.408+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-2.5,"2023-11-25 10:58:24.618+00"
"28981994970403E5","AMBIENT_TEMPERATURE",1.5,"2023-12-05 13:27:57.003+00"
"28AB1594970203DA","TEMPERATURE",9.73,"2023-12-05 13:27:57.049+00"
"28981994970403E5","AMBIENT_TEMPERATURE",1.5,"2023-12-10 21:47:24.612+00"
"28711594970203D1","TEMPERATURE",7.79,"2023-12-10 21:47:24.637+00"
"281C479497130366","TEMPERATURE",6.21,"2023-12-22 02:10:55.06+00"
"2827A25704E13CF1","TEMPERATURE",9.1,"2023-12-22 02:10:55.093+00"
"28981994970403E5","AMBIENT_TEMPERATURE",12,"2023-10-01 06:34:49.423+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.072,"2023-10-29 08:18:15.793+00"
"28145D9497130306","TEMPERATURE",1.59,"2023-12-05 13:27:57.005+00"
"28FA8643D4E13CB7","TEMPERATURE",3.84,"2023-12-05 13:27:57.026+00"
"2827A25704E13CF1","TEMPERATURE",9.6,"2023-12-05 13:27:57.053+00"
"28145D9497130306","TEMPERATURE",3.52,"2023-12-10 21:47:24.615+00"
"284E145704E13C77","TEMPERATURE",19.02,"2023-12-10 21:47:24.636+00"
"28AB1594970203DA","TEMPERATURE",14.23,"2023-12-10 21:47:24.651+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.161,"2023-10-13 21:59:11.331+00"
"28981994970403E5","AMBIENT_TEMPERATURE",13.5,"2023-10-29 08:18:15.807+00"
"281C479497130366","TEMPERATURE",12.71,"2023-12-05 13:27:57.011+00"
"281C479497130366","TEMPERATURE",16.21,"2023-12-10 21:47:24.631+00"
"2827A25704E13CF1","TEMPERATURE",12.6,"2023-12-10 21:47:24.653+00"
"28981994970403E5","AMBIENT_TEMPERATURE",24.5,"2023-10-13 21:59:11.345+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.107,"2023-11-19 11:36:43.239+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-10-09 12:08:13.109+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.161,"2023-11-12 21:44:16.302+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-5.5,"2023-11-19 11:36:43.245+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.107,"2023-11-30 13:12:58.092+00"
"28981994970403E5","AMBIENT_TEMPERATURE",4.5,"2023-10-09 12:08:13.121+00"
"28981994970403E5","AMBIENT_TEMPERATURE",11.5,"2023-11-12 21:44:16.309+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2.5,"2023-11-30 13:12:58.099+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.066,"2023-10-29 08:49:27.427+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14,"2023-10-29 08:49:27.433+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.914,"2023-09-27 18:04:58.617+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.066,"2023-10-29 09:20:40.598+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-12-22 02:42:01.673+00"
"281C479497130366","TEMPERATURE",6.21,"2023-12-22 02:42:01.713+00"
"28981994970403E5","AMBIENT_TEMPERATURE",28,"2023-09-27 18:04:58.626+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.125,"2023-10-05 08:24:06.232+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.149,"2023-10-19 01:36:54.442+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14,"2023-10-29 09:20:40.613+00"
"2868659497130359","TEMPERATURE",4.59,"2023-12-22 02:42:01.687+00"
"288A099497020306","TEMPERATURE",4.09,"2023-12-22 02:42:01.715+00"
"284E145704E13C77","TEMPERATURE",10.02,"2023-12-22 02:42:01.734+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14.5,"2023-10-05 08:24:06.237+00"
"28981994970403E5","AMBIENT_TEMPERATURE",10.5,"2023-10-19 01:36:54.457+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.078,"2023-12-05 13:59:09.192+00"
"281C479497130366","TEMPERATURE",12.71,"2023-12-05 13:59:09.233+00"
"2827A25704E13CF1","TEMPERATURE",10.1,"2023-12-05 13:59:09.249+00"
"28AB1594970203DA","TEMPERATURE",9.73,"2023-12-05 13:59:09.254+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.106,"2023-12-10 22:18:32.469+00"
"28981994970403E5","AMBIENT_TEMPERATURE",0,"2023-12-22 02:42:01.69+00"
"28FA8643D4E13CB7","TEMPERATURE",6.34,"2023-12-22 02:42:01.726+00"
"28AB1594970203DA","TEMPERATURE",8.73,"2023-12-22 02:42:01.735+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.943,"2023-11-25 11:29:31.179+00"
"2868659497130359","TEMPERATURE",2.09,"2023-12-05 13:59:09.199+00"
"2868659497130359","TEMPERATURE",5.09,"2023-12-10 22:18:32.484+00"
"288A099497020306","TEMPERATURE",7.59,"2023-12-10 22:18:32.513+00"
"28711594970203D1","TEMPERATURE",7.79,"2023-12-10 22:18:32.532+00"
"28145D9497130306","TEMPERATURE",4.02,"2023-12-22 02:42:01.692+00"
"2827A25704E13CF1","TEMPERATURE",9.1,"2023-12-22 02:42:01.748+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-2.5,"2023-11-25 11:29:31.194+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2,"2023-12-05 13:59:09.209+00"
"284E145704E13C77","TEMPERATURE",17.02,"2023-12-05 13:59:09.251+00"
"28981994970403E5","AMBIENT_TEMPERATURE",1.5,"2023-12-10 22:18:32.487+00"
"28FA8643D4E13CB7","TEMPERATURE",4.84,"2023-12-10 22:18:32.524+00"
"28AB1594970203DA","TEMPERATURE",14.23,"2023-12-10 22:18:32.533+00"
"28711594970203D1","TEMPERATURE",8.29,"2023-12-22 02:42:01.73+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.066,"2023-10-29 09:51:53.915+00"
"28145D9497130306","TEMPERATURE",1.59,"2023-12-05 13:59:09.231+00"
"28711594970203D1","TEMPERATURE",5.79,"2023-12-05 13:59:09.253+00"
"28145D9497130306","TEMPERATURE",3.02,"2023-12-10 22:18:32.488+00"
"284E145704E13C77","TEMPERATURE",19.02,"2023-12-10 22:18:32.527+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.164,"2023-10-13 22:30:14.746+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14,"2023-10-29 09:51:53.929+00"
"28FA8643D4E13CB7","TEMPERATURE",4.34,"2023-12-05 13:59:09.238+00"
"281C479497130366","TEMPERATURE",16.71,"2023-12-10 22:18:32.51+00"
"2827A25704E13CF1","TEMPERATURE",12.6,"2023-12-10 22:18:32.543+00"
"28981994970403E5","AMBIENT_TEMPERATURE",23,"2023-10-13 22:30:14.761+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.101,"2023-11-19 12:07:53.986+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.161,"2023-11-12 22:15:15.417+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-5,"2023-11-19 12:07:54+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-11-30 13:44:08.677+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.12,"2023-10-01 07:06:01.215+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9,"2023-11-12 22:15:15.433+00"
"28981994970403E5","AMBIENT_TEMPERATURE",12,"2023-10-01 07:06:01.229+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.062,"2023-10-29 10:23:06.244+00"
"28981994970403E5","AMBIENT_TEMPERATURE",4,"2023-11-30 13:44:08.692+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14.5,"2023-10-29 10:23:06.258+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.111,"2023-10-09 12:39:30.53+00"
"28981994970403E5","AMBIENT_TEMPERATURE",8,"2023-10-09 12:39:30.544+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.062,"2023-10-29 10:54:21.44+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-12-22 03:13:09.301+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.149,"2023-10-19 02:08:03.279+00"
"28981994970403E5","AMBIENT_TEMPERATURE",15,"2023-10-29 10:54:21.454+00"
"2868659497130359","TEMPERATURE",4.09,"2023-12-22 03:13:09.311+00"
"288A099497020306","TEMPERATURE",4.09,"2023-12-22 03:13:09.348+00"
"28711594970203D1","TEMPERATURE",8.29,"2023-12-22 03:13:09.371+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9.5,"2023-10-19 02:08:03.295+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.085,"2023-12-05 14:30:20.701+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.101,"2023-12-10 22:49:40.741+00"
"284E145704E13C77","TEMPERATURE",19.02,"2023-12-10 22:49:40.804+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-0.5,"2023-12-22 03:13:09.314+00"
"28FA8643D4E13CB7","TEMPERATURE",5.84,"2023-12-22 03:13:09.35+00"
"28AB1594970203DA","TEMPERATURE",8.73,"2023-12-22 03:13:09.373+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.945,"2023-11-25 12:00:37.821+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2,"2023-12-05 14:30:20.702+00"
"28711594970203D1","TEMPERATURE",5.79,"2023-12-05 14:30:20.716+00"
"284E145704E13C77","TEMPERATURE",16.02,"2023-12-05 14:30:20.721+00"
"2868659497130359","TEMPERATURE",4.59,"2023-12-10 22:49:40.747+00"
"288A099497020306","TEMPERATURE",8.09,"2023-12-10 22:49:40.789+00"
"28AB1594970203DA","TEMPERATURE",13.73,"2023-12-10 22:49:40.806+00"
"28145D9497130306","TEMPERATURE",3.52,"2023-12-22 03:13:09.327+00"
"284E145704E13C77","TEMPERATURE",9.52,"2023-12-22 03:13:09.353+00"
"2827A25704E13CF1","TEMPERATURE",8.6,"2023-12-22 03:13:09.374+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-2.5,"2023-11-25 12:00:37.835+00"
"2868659497130359","TEMPERATURE",2.09,"2023-12-05 14:30:20.703+00"
"28AB1594970203DA","TEMPERATURE",9.73,"2023-12-05 14:30:20.717+00"
"28981994970403E5","AMBIENT_TEMPERATURE",1.5,"2023-12-10 22:49:40.763+00"
"28711594970203D1","TEMPERATURE",7.79,"2023-12-10 22:49:40.791+00"
"2827A25704E13CF1","TEMPERATURE",12.1,"2023-12-10 22:49:40.807+00"
"281C479497130366","TEMPERATURE",6.21,"2023-12-22 03:13:09.337+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.92,"2023-09-27 18:35:59.24+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.064,"2023-10-29 11:25:34.839+00"
"28145D9497130306","TEMPERATURE",1.59,"2023-12-05 14:30:20.705+00"
"28FA8643D4E13CB7","TEMPERATURE",4.34,"2023-12-05 14:30:20.72+00"
"28145D9497130306","TEMPERATURE",3.02,"2023-12-10 22:49:40.772+00"
"28FA8643D4E13CB7","TEMPERATURE",4.84,"2023-12-10 22:49:40.792+00"
"28981994970403E5","AMBIENT_TEMPERATURE",30.5,"2023-09-27 18:35:59.241+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.124,"2023-10-05 08:55:20.111+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.161,"2023-10-13 23:01:17.443+00"
"28981994970403E5","AMBIENT_TEMPERATURE",15.5,"2023-10-29 11:25:34.854+00"
"281C479497130366","TEMPERATURE",13.71,"2023-12-05 14:30:20.714+00"
"2827A25704E13CF1","TEMPERATURE",9.6,"2023-12-05 14:30:20.717+00"
"281C479497130366","TEMPERATURE",16.71,"2023-12-10 22:49:40.785+00"
"28981994970403E5","AMBIENT_TEMPERATURE",14,"2023-10-05 08:55:20.122+00"
"28981994970403E5","AMBIENT_TEMPERATURE",21.5,"2023-10-13 23:01:17.45+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.159,"2023-11-12 22:46:14.568+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.101,"2023-11-19 12:39:03.472+00"
"28981994970403E5","AMBIENT_TEMPERATURE",8,"2023-11-12 22:46:14.58+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-5,"2023-11-19 12:39:03.486+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.156,"2023-11-30 14:15:20.902+00"
"28981994970403E5","AMBIENT_TEMPERATURE",8.5,"2023-11-30 14:15:20.916+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.062,"2023-10-29 11:56:49.128+00"
"28981994970403E5","AMBIENT_TEMPERATURE",16.5,"2023-10-29 11:56:49.154+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.109,"2023-10-09 13:10:50.351+00"
"28981994970403E5","AMBIENT_TEMPERATURE",8,"2023-10-09 13:10:50.366+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.061,"2023-10-29 12:28:06.937+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.107,"2023-12-22 03:44:19.24+00"
"28FA8643D4E13CB7","TEMPERATURE",4.84,"2023-12-22 03:44:19.294+00"
"2827A25704E13CF1","TEMPERATURE",8.1,"2023-12-22 03:44:19.299+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.141,"2023-10-19 02:39:08.851+00"
"28981994970403E5","AMBIENT_TEMPERATURE",16.5,"2023-10-29 12:28:06.951+00"
"2868659497130359","TEMPERATURE",4.09,"2023-12-22 03:44:19.253+00"
"28711594970203D1","TEMPERATURE",7.79,"2023-12-22 03:44:19.295+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.082,"2023-12-05 15:01:32.589+00"
"28145D9497130306","TEMPERATURE",2.09,"2023-12-05 15:01:32.606+00"
"28711594970203D1","TEMPERATURE",5.79,"2023-12-05 15:01:32.608+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.098,"2023-12-10 23:20:48.95+00"
"288A099497020306","TEMPERATURE",7.09,"2023-12-10 23:20:48.993+00"
"28145D9497130306","TEMPERATURE",3.02,"2023-12-22 03:44:19.276+00"
"28AB1594970203DA","TEMPERATURE",8.23,"2023-12-22 03:44:19.297+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",3.945,"2023-11-25 12:31:41.49+00"
"2868659497130359","TEMPERATURE",2.09,"2023-12-05 15:01:32.602+00"
"2868659497130359","TEMPERATURE",4.59,"2023-12-10 23:20:48.964+00"
"28711594970203D1","TEMPERATURE",7.29,"2023-12-10 23:20:49.009+00"
"281C479497130366","TEMPERATURE",5.71,"2023-12-22 03:44:19.279+00"
"284E145704E13C77","TEMPERATURE",9.52,"2023-12-22 03:44:19.301+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.12,"2023-10-01 07:37:10.841+00"
"28981994970403E5","AMBIENT_TEMPERATURE",9,"2023-10-19 02:39:08.857+00"
"28981994970403E5","AMBIENT_TEMPERATURE",-2.5,"2023-11-25 12:31:41.496+00"
"28981994970403E5","AMBIENT_TEMPERATURE",2.5,"2023-12-05 15:01:32.603+00"
"284E145704E13C77","TEMPERATURE",16.02,"2023-12-05 15:01:32.611+00"
"28981994970403E5","AMBIENT_TEMPERATURE",1.5,"2023-12-10 23:20:48.967+00"
"28AB1594970203DA","TEMPERATURE",13.23,"2023-12-10 23:20:49.011+00"
"288A099497020306","TEMPERATURE",3.59,"2023-12-22 03:44:19.292+00"
"28981994970403E5","AMBIENT_TEMPERATURE",11.5,"2023-10-01 07:37:10.842+00"
"A0:B7:65:FE:85:68-BatteryVoltage","BATTERY_VOLTAGE",4.061,"2023-10-29 12:59:17.371+00"
"281C479497130366","TEMPERATURE",13.71,"2023-12-05 15:01:32.605+00"
"28AB1594970203DA","TEMPERATURE",9.73,"2023-12-05 15:01:32.607+00"
"2827A25704E13CF1","TEMPERATURE",10.1,"2023-12-05 15:01:32.622+00"
"28145D9497130306","TEMPERATURE",3.02,"2023-12-10 23:20:48.969+00"
"28FA8643D4E13CB7","TEMPERATURE",4.84,"2023-12-10 23:20:49.003+00"
